Data	Concentracao	Precipitacao	Temperatura	Umidade	Velocidade_vento
8/31/2016	18.25	0.00	17.85	0.00	1.43
9/1/2016	25.96	0.00	20.83	0.00	1.75
9/2/2016	31.54	0.00	23.55	0.00	2.33
9/3/2016	26.95	0.00	23.72	0.00	2.32
9/4/2016	0.00	0.00	21.17	0.00	1.14
9/5/2016	0.00	0.00	24.25	0.00	1.65
9/6/2016	0.00	0.00	19.92	0.00	1.57
9/7/2016	0.00	0.00	19.00	0.00	0.52
9/8/2016	0.00	0.00	20.69	0.00	0.99
9/9/2016	0.00	0.00	22.60	0.00	1.91
9/10/2016	0.00	0.00	24.61	0.00	2.03
9/11/2016	0.00	0.00	26.66	0.00	1.67
9/12/2016	0.00	0.00	28.29	0.00	2.71
9/13/2016	0.00	0.00	28.74	0.00	3.08
9/14/2016	26.00	0.00	25.81	0.00	1.55
9/15/2016	43.17	0.00	24.08	0.00	0.76
9/16/2016	64.71	0.00	23.68	0.00	2.40
9/17/2016	69.08	0.00	27.06	0.00	1.95
9/18/2016	77.17	0.00	28.84	0.00	2.25
9/19/2016	42.71	0.00	25.90	0.00	2.26
9/20/2016	33.04	0.00	21.66	0.00	2.75
9/21/2016	36.88	0.00	18.31	0.00	4.05
9/22/2016	40.25	0.00	21.79	0.00	2.26
9/23/2016	61.00	0.00	25.19	0.00	1.81
9/24/2016	53.79	0.00	24.77	0.00	1.95
9/25/2016	46.38	0.00	21.19	0.00	3.18
9/26/2016	27.29	0.00	21.23	0.00	2.79
9/27/2016	41.96	0.00	22.20	0.00	2.44
9/28/2016	76.88	0.00	24.43	0.00	2.19
9/29/2016	67.63	0.00	25.91	0.00	1.45
9/30/2016	52.79	0.00	23.28	0.00	3.09
10/1/2016	45.08	0.00	22.39	0.00	3.43
10/2/2016	30.25	0.00	23.50	0.00	2.82
10/3/2016	33.25	0.00	21.68	0.00	3.19
10/4/2016	19.67	0.00	21.79	0.00	1.81
10/5/2016	20.25	0.00	23.08	0.00	2.28
10/6/2016	43.29	0.00	22.01	0.00	1.52
10/7/2016	25.63	0.00	20.63	0.00	1.60
10/8/2016	36.67	0.00	24.09	0.00	1.62
10/9/2016	44.13	0.00	26.73	0.00	2.19
10/10/2016	42.96	0.00	25.03	0.00	2.84
10/11/2016	39.63	0.00	23.32	0.00	2.74
10/12/2016	19.46	0.00	25.90	0.00	2.85
10/13/2016	25.13	0.00	23.90	0.00	2.85
10/14/2016	12.71	0.00	22.42	0.00	2.77
10/15/2016	19.92	0.00	26.83	0.00	1.95
10/16/2016	24.57	0.00	28.58	0.00	2.40
10/17/2016	34.83	0.00	31.13	0.00	2.20
10/18/2016	29.25	0.00	29.10	0.00	2.65
10/19/2016	41.54	0.00	31.02	0.00	1.68
10/20/2016	55.63	0.00	27.95	0.00	2.40
10/21/2016	22.04	0.00	25.50	0.00	3.08
10/22/2016	17.75	0.00	23.60	0.00	2.56
10/23/2016	18.46	0.00	25.41	0.00	1.91
10/24/2016	21.83	0.00	25.80	0.00	2.41
10/25/2016	13.63	0.00	22.65	0.00	2.65
10/26/2016	24.75	0.00	25.71	0.00	2.05
10/27/2016	14.08	0.00	23.78	0.00	1.63
10/28/2016	14.33	0.00	22.20	0.00	1.05
10/29/2016	29.67	0.00	21.00	0.00	3.52
10/30/2016	23.83	0.00	23.70	0.00	2.44
10/31/2016	25.58	0.00	25.86	0.00	2.38
11/1/2016	21.08	0.00	24.11	0.00	2.48
11/2/2016	29.33	0.00	25.69	0.00	3.00
11/3/2016	21.63	0.00	23.48	0.00	1.68
11/4/2016	23.67	0.00	23.47	0.00	2.10
11/5/2016	15.29	0.00	23.47	0.00	2.47
11/6/2016	11.21	0.00	23.84	0.00	2.82
11/7/2016	16.92	0.00	25.81	0.00	1.98
11/8/2016	22.83	0.00	26.61	0.00	2.22
11/9/2016	27.58	0.00	26.86	0.00	3.40
11/10/2016	19.04	0.00	26.93	0.00	2.35
11/11/2016	25.38	0.00	28.16	0.00	2.21
11/12/2016	20.33	0.00	24.21	0.00	3.06
11/13/2016	9.25	0.00	19.93	0.00	2.60
11/14/2016	5.29	0.00	20.55	0.00	2.96
11/15/2016	13.38	0.00	24.20	0.00	1.17
11/16/2016	17.13	0.00	26.73	0.00	1.90
11/17/2016	30.96	0.00	26.03	0.00	2.26
11/18/2016	19.21	0.00	23.40	0.00	2.67
11/19/2016	23.42	0.00	19.35	0.00	3.71
11/20/2016	21.38	0.00	22.39	0.00	2.31
11/21/2016	28.67	0.00	25.33	0.00	2.59
11/22/2016	24.54	0.00	25.92	0.00	2.09
11/23/2016	17.71	0.00	25.15	0.00	2.26
11/24/2016	21.21	0.00	27.00	0.00	1.85
11/25/2016	32.38	0.00	27.01	0.00	2.11
11/26/2016	33.13	0.00	26.30	0.00	1.84
11/27/2016	23.75	0.00	27.67	0.00	1.92
11/28/2016	15.75	0.00	26.61	0.00	1.77
11/29/2016	16.00	0.00	26.40	0.00	1.55
11/30/2016	22.58	0.00	22.42	0.00	3.95
12/1/2016	20.96	0.00	23.78	0.00	2.47
12/2/2016	20.04	0.00	26.28	0.00	2.15
12/3/2016	15.54	0.00	24.90	0.00	2.68
12/4/2016	9.46	0.00	23.65	0.00	1.61
12/5/2016	18.50	0.00	26.83	0.00	1.23
12/6/2016	18.25	0.00	27.95	0.00	1.45
12/7/2016	22.00	0.00	27.58	0.00	2.28
12/8/2016	14.79	0.00	26.13	0.00	2.40
12/9/2016	19.46	0.00	24.13	0.00	2.16
12/10/2016	10.63	0.00	24.59	0.00	1.90
12/11/2016	9.88	0.00	24.54	0.00	1.57
12/12/2016	12.17	0.00	26.06	0.00	1.91
12/13/2016	13.58	0.00	27.33	0.00	1.73
12/14/2016	10.00	0.00	25.22	0.00	2.01
12/15/2016	19.13	0.00	22.96	0.00	3.89
12/16/2016	10.63	0.00	23.17	0.00	2.43
12/17/2016	11.21	0.00	25.23	0.00	2.43
12/18/2016	12.17	0.00	26.63	0.00	2.38
12/19/2016	13.96	0.00	23.93	0.00	2.68
12/20/2016	9.21	0.00	23.64	0.00	2.54
12/21/2016	13.29	0.00	24.55	0.00	1.83
12/22/2016	11.71	0.00	25.13	0.00	1.86
12/23/2016	15.46	0.00	27.20	0.00	2.37
12/24/2016	9.17	0.00	27.64	0.00	2.37
12/25/2016	15.00	0.00	28.74	0.00	2.35
12/26/2016	8.96	0.00	28.28	0.00	1.80
12/27/2016	14.71	0.00	29.48	0.00	2.10
12/28/2016	18.63	0.00	28.25	0.00	2.37
12/29/2016	14.83	0.00	27.75	0.00	2.44
12/30/2016	12.08	0.00	27.15	0.00	1.98
12/31/2016	17.79	0.00	27.18	0.00	1.45
1/1/2017	16.67	0.00	28.35	0.00	0.98
1/2/2017	9.96	0.00	28.03	0.00	1.34
1/3/2017	22.42	0.00	27.64	0.00	1.64
1/4/2017	16.54	0.00	26.08	0.00	3.11
1/5/2017	19.88	0.00	25.41	0.00	1.40
1/6/2017	11.88	0.00	27.70	0.00	1.87
1/7/2017	16.54	0.00	28.06	0.00	1.89
1/8/2017	14.25	0.00	28.07	0.00	1.91
1/9/2017	13.63	0.00	27.05	0.00	2.40
1/10/2017	7.30	0.00	25.30	0.00	1.23
1/11/2017	6.54	0.00	24.68	0.00	1.28
1/12/2017	11.46	0.00	23.99	0.00	1.86
1/13/2017	10.42	0.00	23.53	0.00	2.06
1/14/2017	11.42	0.00	26.02	0.00	1.83
1/15/2017	9.67	0.00	25.44	0.00	2.58
1/16/2017	10.13	0.00	24.65	0.00	3.07
1/17/2017	8.04	0.00	23.16	0.00	2.93
1/18/2017	7.42	0.00	22.36	0.00	2.20
1/19/2017	8.79	0.00	22.76	0.00	1.50
1/20/2017	8.88	0.00	23.79	0.00	1.45
1/21/2017	11.17	0.00	23.35	0.00	1.08
1/22/2017	9.79	0.00	23.32	0.00	1.56
1/23/2017	11.92	0.00	24.24	0.00	2.24
1/24/2017	10.58	0.00	25.56	0.00	2.19
1/25/2017	9.46	0.00	25.79	0.00	2.07
1/26/2017	10.46	0.00	23.80	0.00	1.10
1/27/2017	11.71	0.00	23.70	0.00	1.20
1/28/2017	17.00	0.00	26.25	0.00	2.07
1/29/2017	15.29	0.00	27.49	0.00	1.95
1/30/2017	18.42	0.00	28.35	0.00	2.45
1/31/2017	16.29	0.00	24.12	0.00	2.47
2/1/2017	14.38	0.00	24.55	0.00	1.70
2/2/2017	9.00	0.00	23.28	0.00	2.30
2/3/2017	7.58	0.00	24.17	0.00	2.57
2/4/2017	10.42	0.00	27.03	0.00	1.90
2/5/2017	12.00	0.00	25.77	0.00	2.13
2/6/2017	12.83	0.00	26.15	0.00	1.88
2/7/2017	19.61	0.00	27.76	0.00	1.57
2/8/2017	19.42	0.00	27.53	0.00	2.55
2/9/2017	23.17	0.00	26.66	0.00	2.43
2/10/2017	21.88	0.00	27.07	0.00	2.37
2/11/2017	13.21	0.00	28.03	0.00	2.73
2/12/2017	10.17	0.00	27.92	0.00	3.04
2/13/2017	16.00	0.00	28.35	0.00	2.85
2/14/2017	18.88	0.00	27.66	0.00	2.70
2/15/2017	19.83	0.00	28.70	0.00	2.02
2/16/2017	26.29	0.00	29.42	0.00	1.77
2/17/2017	27.00	0.00	27.30	0.00	1.47
2/18/2017	25.96	0.00	26.39	0.00	1.80
2/19/2017	19.92	0.00	28.03	0.00	1.47
2/20/2017	26.42	0.00	28.97	42.62	2.01
2/21/2017	25.00	0.00	27.92	50.96	2.41
2/22/2017	24.63	0.00	27.53	50.13	2.05
2/23/2017	25.83	0.00	27.96	48.17	2.08
2/24/2017	21.42	0.00	24.98	66.42	1.45
2/25/2017	9.21	0.00	22.04	79.58	2.68
2/26/2017	7.71	0.00	23.12	77.54	2.27
2/27/2017	8.58	0.00	25.22	68.54	1.98
2/28/2017	9.79	0.00	25.70	69.21	2.54
3/1/2017	13.88	0.00	25.19	71.88	3.10
3/2/2017	10.42	0.00	23.63	82.58	2.03
3/3/2017	11.71	0.00	24.25	78.00	1.96
3/4/2017	11.96	0.00	24.98	76.58	1.56
3/5/2017	8.04	0.00	24.18	82.54	2.12
3/6/2017	8.92	0.00	23.86	82.79	1.87
3/7/2017	11.92	0.00	25.80	70.29	1.97
3/8/2017	16.67	0.00	26.57	67.50	2.10
3/9/2017	16.46	0.00	26.70	67.25	2.21
3/10/2017	23.50	0.00	27.70	60.83	1.96
3/11/2017	19.79	0.00	26.83	62.46	1.96
3/12/2017	21.79	0.00	27.73	56.71	1.89
3/13/2017	20.71	0.00	26.03	64.88	2.04
3/14/2017	25.54	0.00	25.63	65.96	2.78
3/15/2017	13.29	0.00	24.88	64.58	2.22
3/16/2017	19.42	0.00	26.35	55.75	2.19
3/17/2017	21.21	0.00	26.86	56.50	2.35
3/18/2017	15.25	0.00	22.93	77.38	2.62
3/19/2017	8.46	0.00	22.25	79.54	2.17
3/20/2017	12.63	0.00	23.03	67.63	2.89
3/21/2017	17.25	0.00	23.04	59.04	2.51
3/22/2017	20.50	0.00	24.13	57.75	2.00
3/23/2017	23.67	0.00	24.60	55.50	1.90
3/24/2017	31.29	0.00	26.07	49.50	1.53
3/25/2017	31.13	0.00	26.93	50.67	1.64
3/26/2017	21.46	0.00	25.60	56.00	2.31
3/27/2017	28.29	0.00	22.71	65.33	2.17
3/28/2017	24.96	0.00	23.74	63.50	2.63
3/29/2017	19.75	0.00	22.82	54.75	2.86
3/30/2017	22.54	0.00	22.69	56.58	2.25
3/31/2017	21.79	0.00	21.35	54.13	2.85
4/1/2017	18.33	0.00	22.69	51.54	2.22
4/2/2017	29.29	0.00	23.67	55.04	1.80
4/3/2017	34.83	0.00	25.54	46.25	1.86
4/4/2017	48.54	0.00	26.76	46.38	2.32
4/5/2017	16.25	0.00	23.10	85.92	2.31
4/6/2017	11.58	0.00	24.20	83.58	1.58
4/7/2017	12.13	0.00	24.84	75.13	1.84
4/8/2017	15.25	0.00	25.36	68.75	1.97
4/9/2017	23.04	0.00	25.84	66.63	1.79
4/10/2017	27.54	0.00	26.42	64.71	1.34
4/11/2017	25.88	0.00	24.52	69.38	2.73
4/12/2017	21.42	0.00	23.03	66.79	3.02
4/13/2017	20.88	0.00	24.20	65.88	2.10
4/14/2017	23.58	0.00	25.53	59.08	1.60
4/15/2017	29.46	0.00	25.78	54.83	1.62
4/16/2017	26.00	0.00	22.65	72.75	2.07
4/17/2017	26.13	0.00	22.36	65.83	2.72
4/18/2017	35.96	0.00	22.74	63.17	1.91
4/19/2017	36.33	0.00	24.08	61.58	2.63
4/20/2017	9.88	0.00	21.16	87.29	2.12
4/21/2017	10.29	0.00	20.31	74.88	1.24
4/22/2017	10.58	0.00	21.09	69.54	2.65
4/23/2017	19.71	0.00	22.55	67.67	1.98
4/24/2017	25.13	0.00	24.90	64.46	2.70
4/25/2017	23.17	0.00	20.69	86.29	2.60
4/26/2017	10.50	0.00	19.92	86.25	0.94
4/27/2017	20.79	0.00	19.30	80.08	2.77
4/28/2017	17.71	0.00	20.49	75.25	2.29
4/29/2017	13.46	0.00	20.88	72.42	1.87
4/30/2017	15.29	0.00	21.56	65.46	1.88
5/1/2017	26.58	0.00	21.45	66.71	1.98
5/2/2017	22.58	0.00	23.19	58.29	1.76
5/3/2017	32.67	0.00	22.98	65.21	2.27
5/4/2017	23.92	0.00	21.00	76.04	2.04
5/5/2017	14.00	0.00	20.39	72.75	1.53
5/6/2017	14.25	0.00	21.00	68.75	1.86
5/7/2017	21.00	0.00	20.81	62.21	1.15
5/8/2017	36.25	0.00	21.23	55.00	0.64
5/9/2017	30.96	0.00	22.17	60.71	2.00
5/10/2017	26.58	0.00	21.54	63.88	2.53
5/11/2017	30.46	0.00	21.52	64.63	1.82
5/12/2017	38.04	0.00	23.70	56.50	2.50
5/13/2017	28.13	0.00	21.53	75.38	2.33
5/14/2017	18.50	0.00	22.84	72.79	0.96
5/15/2017	37.67	0.00	21.65	65.00	2.07
5/16/2017	37.58	0.00	21.90	66.29	1.83
5/17/2017	26.38	0.00	19.39	84.42	2.46
5/18/2017	10.17	0.00	19.08	92.29	3.10
5/19/2017	9.92	0.00	20.38	80.46	1.70
5/20/2017	10.21	0.00	20.98	86.38	1.48
5/21/2017	12.42	0.00	20.95	85.38	1.82
5/22/2017	17.13	0.00	20.41	75.92	1.65
5/23/2017	28.21	0.00	22.43	69.88	1.62
5/24/2017	30.71	0.00	23.55	67.13	1.83
5/25/2017	36.75	0.00	23.92	63.13	1.24
5/26/2017	35.17	0.00	24.10	65.50	1.54
5/27/2017	29.79	0.00	22.53	66.00	1.82
5/28/2017	37.58	0.00	22.33	63.08	1.41
5/29/2017	32.88	0.00	22.18	61.67	1.49
5/30/2017	48.71	0.00	21.85	61.38	1.88
5/31/2017	24.29	0.00	18.50	78.13	1.24
6/1/2017	21.79	0.00	16.70	68.00	0.76
6/2/2017	33.25	0.00	19.83	60.38	1.47
6/3/2017	43.58	0.00	24.12	57.79	2.33
6/4/2017	40.00	0.00	23.05	68.96	2.51
6/5/2017	49.25	0.00	24.53	61.50	2.09
6/6/2017	44.88	0.00	24.68	56.79	1.72
6/7/2017	48.25	0.00	24.19	54.04	3.35
6/8/2017	25.17	0.00	18.63	74.46	1.26
6/9/2017	19.58	0.00	14.27	65.75	0.72
6/10/2017	37.71	0.00	17.14	48.38	0.96
6/11/2017	33.75	0.00	17.94	66.88	1.71
6/12/2017	30.33	0.00	18.43	81.46	2.00
6/13/2017	19.58	0.00	19.42	75.04	1.82
6/14/2017	13.73	0.00	19.05	65.86	1.97
6/15/2017	28.42	0.00	19.88	58.96	1.98
6/16/2017	27.29	0.00	21.35	50.83	1.89
6/17/2017	34.96	0.00	21.22	52.58	1.78
6/18/2017	33.50	0.00	22.80	45.58	1.88
6/19/2017	36.29	0.00	19.48	68.38	2.73
6/20/2017	28.46	0.00	19.48	65.75	2.10
6/21/2017	33.46	0.00	20.35	60.21	2.45
6/22/2017	23.67	0.00	20.40	55.92	2.45
6/23/2017	19.92	0.00	19.91	57.75	2.16
6/24/2017	22.71	0.00	19.44	55.88	2.20
6/25/2017	29.75	0.00	19.29	57.71	2.28
6/26/2017	30.67	0.00	19.48	57.21	2.43
6/27/2017	47.71	0.00	20.63	56.33	1.74
6/28/2017	28.79	0.00	21.13	54.79	1.90
6/29/2017	41.83	0.00	20.71	58.75	1.95
6/30/2017	30.25	0.00	16.58	64.33	3.46
7/1/2017	20.08	0.00	15.88	58.25	2.43
7/2/2017	36.63	0.00	15.33	52.92	2.77
7/3/2017	26.18	0.00	16.12	54.82	2.81
7/4/2017	21.23	0.00	19.95	45.85	2.09
7/5/2017	0.00	0.00	0.00	0.00	0.00
7/6/2017	0.00	0.00	0.00	0.00	0.00
7/7/2017	0.00	0.00	0.00	0.00	0.00
7/8/2017	35.62	0.00	22.53	44.54	1.60
7/9/2017	40.13	0.00	21.00	50.75	1.63
7/10/2017	39.96	0.00	21.51	48.46	1.88
7/11/2017	36.00	0.00	20.94	50.29	2.23
7/12/2017	41.08	0.00	20.42	51.38	2.28
7/13/2017	37.71	0.00	20.65	50.04	2.81
7/14/2017	40.92	0.00	21.21	42.46	2.64
7/15/2017	59.42	0.00	21.67	40.92	2.23
7/16/2017	40.92	0.00	12.17	83.46	0.82
7/17/2017	34.00	0.00	15.24	65.75	2.40
7/18/2017	44.63	0.00	19.22	56.75	1.86
7/19/2017	47.92	0.00	21.43	48.63	1.67
7/20/2017	36.38	0.00	21.25	38.75	1.40
7/21/2017	47.54	0.00	21.62	39.04	2.39
7/22/2017	42.75	0.00	20.29	43.00	2.05
7/23/2017	41.71	0.00	21.20	46.50	1.95
7/24/2017	43.46	0.00	20.78	45.54	1.66
7/25/2017	48.17	0.00	20.33	46.21	2.02
7/26/2017	42.13	0.00	19.96	45.04	2.29
7/27/2017	41.00	0.00	20.12	49.71	2.55
7/28/2017	24.08	0.00	19.89	53.58	2.46
7/29/2017	39.13	0.00	19.44	45.42	2.00
7/30/2017	50.71	0.00	19.86	42.75	1.98
7/31/2017	68.58	0.00	21.05	39.00	2.60
8/1/2017	70.42	0.00	18.58	54.42	1.61
8/2/2017	28.88	0.00	16.78	63.63	2.21
8/3/2017	26.33	0.00	17.28	61.25	3.39
8/4/2017	28.54	0.00	18.16	53.63	1.85
8/5/2017	54.42	0.00	21.20	45.96	2.46
8/6/2017	62.67	0.00	23.69	41.67	1.97
8/7/2017	76.29	0.00	25.74	34.17	1.96
8/8/2017	69.58	0.00	25.45	40.79	1.40
8/9/2017	49.58	0.00	22.78	46.04	2.29
8/10/2017	67.92	0.00	25.00	39.21	2.39
8/11/2017	72.83	0.00	25.63	38.75	2.86
8/12/2017	58.21	0.00	22.90	62.08	0.77
8/13/2017	50.29	0.00	19.41	67.00	2.60
8/14/2017	29.06	0.00	18.76	76.26	2.05
8/15/2017	20.83	0.00	17.41	87.54	1.96
8/16/2017	19.50	0.00	18.02	87.25	1.69
8/17/2017	22.54	0.00	20.65	74.13	2.70
8/18/2017	37.54	0.00	21.09	70.54	2.71
8/19/2017	23.40	0.00	16.19	77.60	3.73
8/20/2017	18.29	0.00	19.11	61.88	2.37
8/21/2017	29.57	0.00	22.10	55.08	2.76
8/22/2017	40.13	0.00	23.08	44.13	2.45
8/23/2017	41.54	0.00	22.33	44.75	2.16
8/24/2017	49.92	0.00	23.38	38.71	1.79
8/25/2017	51.83	0.00	24.58	34.08	1.64
8/26/2017	60.17	0.00	24.59	32.67	1.82
8/27/2017	74.38	0.00	24.66	33.38	1.49
8/28/2017	73.21	0.00	26.35	28.67	1.48
8/29/2017	76.83	0.00	24.70	42.63	3.38
8/30/2017	47.25	0.00	22.54	54.63	2.57
8/31/2017	44.67	0.00	23.29	47.00	2.40
9/1/2017	42.46	0.00	22.73	36.75	2.80
9/2/2017	59.67	0.00	22.65	33.63	2.15
9/3/2017	66.21	0.00	24.10	29.67	2.21
9/4/2017	66.00	0.00	25.29	26.29	1.92
9/5/2017	57.42	0.00	24.83	31.13	1.78
9/6/2017	60.67	0.00	26.14	26.79	1.87
9/7/2017	58.92	0.00	26.10	26.79	2.32
9/8/2017	60.00	0.00	25.79	30.08	2.52
9/9/2017	56.88	0.00	26.96	32.54	2.01
9/10/2017	53.58	0.00	27.18	30.83	2.26
9/11/2017	61.96	0.00	26.52	29.33	2.49
9/12/2017	90.71	0.00	26.91	29.29	2.75
9/13/2017	53.58	0.00	27.84	24.42	2.18
9/14/2017	80.83	0.00	27.14	23.75	1.93
9/15/2017	66.38	0.00	26.81	24.58	1.70
9/16/2017	74.75	0.00	26.84	30.92	1.76
9/17/2017	73.88	0.00	26.98	33.42	2.54
9/18/2017	63.75	0.00	26.80	32.42	2.44
9/19/2017	52.54	0.00	26.16	31.92	2.35
9/20/2017	50.88	0.00	25.98	31.13	2.38
9/21/2017	65.67	0.00	26.61	31.33	2.38
9/22/2017	61.96	0.00	24.80	47.92	3.02
9/23/2017	58.79	0.00	24.62	43.25	2.50
9/24/2017	62.71	0.00	24.88	37.25	2.30
9/25/2017	74.43	0.00	26.40	34.61	2.08
9/26/2017	64.75	0.00	26.32	43.29	2.55
9/27/2017	45.21	0.00	22.46	67.04	2.75
9/28/2017	14.29	0.00	18.95	87.13	2.43
9/29/2017	13.75	0.00	22.11	66.88	2.41
9/30/2017	13.08	0.00	19.83	76.42	2.15
10/1/2017	13.33	0.00	19.53	70.33	1.52
10/2/2017	17.58	0.00	22.21	50.29	2.20
10/3/2017	25.71	0.00	25.84	53.29	2.25
10/4/2017	35.58	0.00	27.98	45.21	2.44
10/5/2017	24.13	0.00	21.98	70.08	3.24
10/6/2017	23.50	0.00	25.02	58.13	1.91
10/7/2017	39.79	0.00	27.59	48.25	2.41
10/8/2017	45.67	0.00	29.15	40.83	2.18
10/9/2017	39.29	0.00	28.97	40.75	2.48
10/10/2017	38.88	0.00	29.96	36.79	2.00
10/11/2017	54.58	0.00	30.83	30.88	2.23
10/12/2017	44.63	0.00	30.76	32.46	1.96
10/13/2017	34.17	0.00	24.90	57.78	4.14
10/14/2017	35.58	0.00	24.72	56.08	3.05
10/15/2017	37.83	0.00	26.56	51.83	2.35
10/16/2017	43.33	0.00	28.16	39.83	2.81
10/17/2017	54.08	0.00	29.03	29.00	2.48
10/18/2017	57.00	0.00	27.53	45.00	2.30
10/19/2017	38.79	0.00	25.29	51.63	2.85
10/20/2017	37.25	0.00	20.59	85.13	1.14
10/21/2017	17.17	0.00	20.79	75.08	2.31
10/22/2017	24.46	0.00	23.75	60.17	1.99
10/23/2017	38.50	0.00	26.81	51.46	2.16
10/24/2017	20.29	0.00	23.51	66.29	2.94
10/25/2017	28.79	0.00	24.03	65.54	2.88
10/26/2017	13.75	0.00	24.13	68.29	2.40
10/27/2017	13.63	0.00	23.80	71.21	1.86
10/28/2017	14.50	0.00	21.63	80.83	2.03
10/29/2017	14.50	0.00	22.18	74.83	1.62
10/30/2017	20.71	0.00	22.14	55.88	3.45
10/31/2017	17.74	0.00	23.38	54.78	2.56
11/1/2017	25.29	0.00	25.29	57.63	3.14
11/2/2017	10.46	0.00	22.88	77.17	3.43
11/3/2017	11.17	0.00	21.10	83.42	1.72
11/4/2017	17.58	0.00	22.28	71.63	2.47
11/5/2017	19.75	0.00	22.57	63.75	2.65
11/6/2017	20.21	0.00	23.09	67.58	2.26
11/7/2017	12.21	0.00	23.72	72.04	1.99
11/8/2017	18.77	0.00	24.98	68.13	2.53
11/9/2017	11.08	0.00	23.91	75.42	1.87
11/10/2017	13.58	0.00	24.28	49.25	1.15
11/11/2017	23.25	0.00	25.48	35.33	1.48
11/12/2017	29.63	0.00	25.70	35.83	2.32
11/13/2017	34.96	0.00	26.57	47.21	2.92
11/14/2017	26.79	0.00	26.25	51.63	2.87
11/15/2017	15.33	0.00	23.69	68.88	2.30
11/16/2017	15.58	0.00	23.50	72.33	2.78
11/17/2017	8.42	0.00	23.70	80.25	1.92
11/18/2017	9.54	0.00	23.77	78.67	1.78
11/19/2017	13.04	0.00	23.63	79.79	2.54
11/20/2017	8.08	0.00	23.55	79.96	2.17
11/21/2017	16.17	0.00	23.70	64.04	2.27
11/22/2017	19.71	0.00	26.21	56.63	1.90
11/23/2017	19.08	0.00	26.75	56.42	2.64
11/24/2017	10.63	0.00	22.14	82.67	3.55
11/25/2017	10.00	0.00	22.04	81.88	2.00
11/26/2017	16.46	0.00	24.78	69.29	1.43
11/27/2017	23.92	0.00	24.48	56.29	2.65
11/28/2017	24.04	0.00	22.43	66.71	2.55
11/29/2017	8.50	0.00	20.13	86.88	2.15
11/30/2017	8.79	0.00	22.80	75.13	2.20
12/1/2017	13.54	0.00	24.59	69.00	1.25
12/2/2017	20.52	0.00	27.22	59.33	1.40
12/3/2017	30.00	0.00	28.09	51.67	1.70
12/4/2017	25.50	0.00	24.12	73.83	1.77
12/5/2017	14.96	0.00	23.45	84.67	1.90
12/6/2017	11.08	0.00	25.81	75.08	1.03
12/7/2017	17.33	0.00	26.14	61.42	1.86
12/8/2017	17.83	0.00	27.85	49.25	0.96
12/9/2017	22.08	0.00	28.08	47.75	1.65
12/10/2017	22.96	0.00	24.86	59.75	3.54
12/11/2017	17.43	0.00	25.58	57.61	2.44
12/12/2017	16.08	0.00	26.43	56.17	2.41
12/13/2017	22.79	0.00	26.33	58.00	2.26
12/14/2017	13.96	0.00	26.70	57.79	2.53
12/15/2017	10.63	0.00	26.53	58.58	2.70
12/16/2017	12.21	0.00	25.98	61.00	2.36
12/17/2017	22.67	0.00	26.39	59.25	2.80
12/18/2017	19.13	0.00	26.29	57.83	2.03
12/19/2017	12.50	0.00	21.57	82.50	1.48
12/20/2017	9.71	0.00	22.19	81.79	2.05
12/21/2017	11.38	0.00	23.72	77.58	1.62
12/22/2017	9.54	0.00	25.48	67.67	1.37
12/23/2017	13.29	0.00	24.91	70.00	1.08
12/24/2017	8.21	0.00	25.58	68.50	1.33
12/25/2017	12.79	0.00	26.03	68.96	2.13
12/26/2017	14.04	0.00	27.03	61.75	1.68
12/27/2017	11.54	0.00	23.83	76.92	2.17
12/28/2017	6.33	0.00	21.18	90.00	2.56
12/29/2017	23.13	0.00	22.28	56.54	3.02
12/30/2017	40.88	0.00	21.59	50.54	1.59
12/31/2017	7.46	0.00	21.43	86.39	3.52
